The Ginnie Mae 9% issue was yielding 9.43% to a 12-year average life assumption	the spread above the Treasury 10-year note held at 1.42 percentage points	2
Confusion over the near-term trend for rates dominated the municipal arena	gyrations in the stock market continued to buffet bonds	4
Confusion over the near-term trend for rates dominated the municipal arena	gyrations in the stock market continued to buffet bonds	2
Long tax-exempt dollar bonds were mostly flat to 3/8 point lower after a whipsaw session of moving inversely to stocks in modest dealer-led trading. 	several new issues were priced	4
pulled down by Monday's U.S. stock market gains	up by a wider-than-expected U.S. trade deficit and falling U.S. stock prices	4
British government bonds surged on renewed volatility in the stock market	Japanese bonds ended weaker	1
The current ceiling on home loans insured by the Federal Housing Administration would be increased to $124,875	the bill gives authority to the Bush administration to facilitate the refinancing of federally subsidized loans for low-income and moderate-income homeowners	3
The second provision, affecting so-called 235 mortgages, has met strong opposition from investment bankers represented by the Public Securities Association	a squad of influential former Senate aides employed by the Wall Street firm Salomon Brothers came to the Capitol in a vain attempt to strip the provision	3
By an 11-2 margin, Senate negotiators voted to preserve the 235 mortgage refinancing plan	despite powerful allies, the opposition found itself undercut by an unusual alliance of liberals and conservatives	3
The government currently is subsidizing an estimated 23,000 loans above 11% under the 235 program	however disruptive to private investors, the refinancing is expected to yield at least $15 million in savings in fiscal 1990	3
This sum has been guarded jealously by appropriators anxious to offset spending elsewhere	conservative Sen. Phil Gramm cast the fight as a populist stand against monied interests	3
The action came	the administration won final congressional approval of $9 million in assistance for elections scheduled in Nicaragua in February	4
The bulk of the money would be funneled through the National Endowment for Democracy	the legislation is so vaguely written that it has been dogged by questions regarding the money's true purpose and its ultimate destination	1
The Senate had refused late Friday to invoke cloture and limit debate	behind the bipartisan leadership, a solid majority took shape yesterday and brushed aside amendments seeking to cut the total package or steer it away from direct aid to political parties	1
Final approval -- on a 64-35 roll call -- was never in doubt	the opposition drew an unusual mix of senators, including Republicans Jesse Helms and Warren Rudman and Democrats Bill Bradley and John Glenn	1
The money will be applied for voter registration and election monitoring	more than half is likely to go to the Union Nacional Opositora party	1
such cash contributions may only undercut the opposition party's standing	one irony is that under Nicaraguan law a major portion of the opposition party's funds must be shared with the government's Supreme Electoral Council	3
The decision to raise the ceiling on FHA home loans still faces strong opposition in the House	it is driven by the same fiscal pressures that have forced lawmakers to resort to various bookkeeping devices to juggle as much as $1 billion in spending that would otherwise put the bill over budget	1
to juggle as much as $1 billion in spending	that would put the bill over budget	3
These costs will complicate the budget picture in fiscal 1991	the measure further commits Congress to a set of costly projects, including the first construction funds for the space station	3
The station is promised $1.8 billion within the $5.36 billion provided for research and development in the National Aeronautics and Space Administration	the nation's high-speed aerospace plane could receive as much as $60 million in new funds or transfers	3
The station is promised $1.8 billion within the $5.36 billion provided for research and development in the National Aeronautics and Space Administration, and the nation's high-speed aerospace plane -- cut by the Senate -- could receive as much as $60 million in new funds or transfers	the House agreed to add back $62 million to continue work on the advanced communications technology satellite, being developed by General Electric Co	3
Similarly, the House agreed to add back $62 million to continue work on the advanced communications technology satellite	while setting a statutory limit of $1.6 billion on the automated space probe, the conference appropriated $30 million for the start-up of the CRAF-Cassini mission, a successor to the Voyager space probe	3
And the conference appropriated $30 million for the start-up of the CRAF-Cassini mission, a successor to the Voyager space probe	setting a statutory limit of $1.6 billion on the automated space probe	1
An estimated $1.57 billion is separately allocated for the National Science Foundation	within the Housing and Urban Development Department, more than $9.2 billion is provided for federally assisted housing, including an expanded effort to modernize public housing units that serve the poorest families	3
the conference agreement is laced with veterans' hospitals, environmental projects and urban grants designated for specific communities	the practice was discouraged in the past	1
where the two houses had separately approved a total of 27 projects valued at $20 million	the conference added 15 more valued at $8 million to ostensibly preserve "balance" between the House and Senate	3
where the two houses had separately approved a total of 27 projects valued at $20 million	the conference added 15 more valued at $8 million to ostensibly preserve "balance" between the House and Senate	4
Yesterday's conference agreement is the second major bill to emerge from negotiations this week	appropriators approved a fiscal 1990 transportation bill late Monday that includes a sweeping ban on smoking on most domestic airline flights	2
Yesterday's conference agreement is the second major bill to emerge from negotiations this week	a third conference report covering an $18.4 billion Treasury and Postal Service bill was sent to the Senate	3
Separately, a third conference report covering an $18.4 billion Treasury and Postal Service bill was sent to the Senate	passing the House on a 383-30 roll call yesterday	4
Separately, a third conference report covering an $18.4 billion Treasury and Postal Service bill was sent to the Senate	passing the House on a 383-30 roll call yesterday	2
Separately, a third conference report covering an $18.4 billion Treasury and Postal Service bill was sent to the Senate after passing the House on a 383-30 roll call yesterday	after weeks of delay, the appropriations process is beginning to take some final shape	3
Defense and foreign aid are the two most critical areas remaining from the administration's standpoint	among domestic programs, the most serious threat is White House opposition to abortion riders attached to separate bills funding the District of Columbia and Department of Health and Human Services	3
The same issue threatens to spill over to the foreign aid debate	Mr. Bush also is threatening to veto any agreement that preserves Senate-passed provisions renewing U.S. support for the United Nations Fund for Population Activities	3
The same issue threatens to spill over to the foreign aid debate	and Mr. Bush is threatening to veto any agreement that preserves Senate-passed provisions renewing U.S. support for the United Nations Fund for Population Activities	3
Markets usually get noticed	they soar or plunge	2
Gold tried to rally on Monday but ran into the same situation that has subdued gold prices for more than a year	stock market investors seeking greater safety are veering toward buying bonds rather than precious metals	3
Also stock market investors seeking greater safety are veering toward buying bonds rather than precious metals	we are tending more toward a disinflationary economy that doesn't make gold and precious metals attractive	2
when they bought gold	the stock market crashed	4
and ended up losing money	gold prices subsequently fell	2
At the moment gold traders aren't concerned about inflation	as for the dollar, "gold's association with the currency has been diminishing recently so drops in the currency aren't having much impact on gold	3
and as for the dollar, "gold's association with the currency has been diminishing recently	drops in the currency aren't having much impact on gold	2
There is little incentive on the part of traders to sell gold	the stock market may go lower and gold may retain some of its `flight to safety' quality	2
because the stock market may go lower	gold may retain some of its `flight to safety' quality	3
because the stock market may go lower	gold may retain some of its `flight to safety' quality	2
There is little incentive to buy gold	if the stock market goes higher, it may be just a false alarm	2
because it may be just a false alarm	the stock market goes higher	2
I don't know what it means over the long run	for the short term, it appears that gold producers are grateful for the $10 or so that gold has risen over the past week or so	1
letting prices rise as much as possible	selling	4
The dollar hasn't reacted much to it	gold hasn't either	2
Crude oil prices rose slightly in lackluster activity	traders in the pits tried to assess action in the stock market	4
Crude oil prices rose slightly in lackluster activity	traders in the pits tried to assess action in the stock market	2
participants in all markets have been wary	stock market indexes plummeted last Friday	2
participants in all markets have been wary	stock market indexes plummeted last Friday	4
oil prices are expected to rise as supply and demand fundamentals once again become the major consideration	traders become confident that the stock market has stabilized	4
oil prices are expected to rise as supply and demand fundamentals once again become the major consideration	traders become confident that the stock market has stabilized	2
to rise	supply and demand fundamentals once again become the major consideration	4
to rise	supply and demand fundamentals once again become the major consideration	2
Crude oil for November delivery edged up by 16 cents a barrel to $20.75 a barrel	Heating oil prices rose	3
The prices of cattle, hogs and pork belly futures contracts rebounded	livestock traders shook off fears that the Friday stock market plunge would chill consumer spending, which in turn would hurt retail sales of beef and pork	4
The prices of cattle, hogs and pork belly futures contracts rebounded	livestock traders shook off fears that the Friday stock market plunge would chill consumer spending, which in turn would hurt retail sales of beef and pork	2
that the Friday stock market plunge would chill consumer spending	which would hurt retail sales of beef and pork	4
that the Friday stock market plunge would chill consumer spending	which would hurt retail sales of beef and pork	2
The prices of cattle, hogs and pork belly futures contracts rebounded as livestock traders shook off fears that the Friday stock market plunge would chill consumer spending	Cattle futures prices were supported yesterday by signs that supermarket chains are making plans to increase their promotions concerning beef	3
Traders are especially sensitive to reports of possible U.S. soybean sales	U.S. exports are lagging	2
Corn futures prices rose slightly	wheat prices settled mixed	1
The nations of southern Africa know a lot about managing elephants	the nations of Europe and North America have decided they know better	1
Many delegates were willing to craft a compromise	U.S. delegate Constance Harriman and others thundered that down	1
they would not honor what one Zimbabwean delegate wryly called the "made in Switzerland" solution	they seemed a mite resentful	3
About 45% of requests for SBA relief loans come from small businesses, compared with a 25% business share after most disasters	which are available to homeowners	3
it was flooded with 10,000 calls	NBC weather man Willard Scott broadcast the hot-line number	4
it was flooded with 10,000 calls	NBC weather man Willard Scott broadcast the hot-line number	2
It helps us	people feel better talking to someone who's gone through the same thing	3
HEALTH BENEFITS remain a central lobbying effort	Section 89 fades	4
The Senate still is expected to join the House in voting to kill the law, which forces companies to provide comparable benefits to laborers and executives alike	deleting Section 89 repeal from its deficit-reduction bill	4
after deleting Section 89 repeal from its deficit-reduction bill	The Senate is expected to join the House in voting to kill the law	1
In lobbying on other health-coverage topics, the National Federation of Independent Business will press for legislation that would give self-employed people a 100% tax deduction for their own health plans, up from 25% currently	the group will urge that the federal government pre-empt state rules on what must be covered by employers' health insurance	3
And the group will urge that the federal government pre-empt state rules on what must be covered by employers' health insurance	Small-business groups will fight the medical-leave provision of legislation that would expand parental leaves	3
Small-business groups also will fight the medical-leave provision of legislation that would expand parental leaves	they still oppose as too costly an employer-paid health insurance bill sponsored by Sen. Edward Kennedy (D., Mass.) despite his proposal to phase in small business only gradually	3
And they still oppose as too costly an employer-paid health insurance bill sponsored by Sen. Edward Kennedy (D., Mass.) despite his proposal to phase in small business only gradually	There is worry that the Pepper Commission studying long-term health care will again push lawmakers toward employerpaid solutions	3
Sen. Lloyd Bentsen (D., Texas) was outraged	a private word to John Motley, lobbyist for the National Federation of Independent Business, resulted in a news release saying that the Senate Finance Committee chairman would recommend repeal of Section 89	4
Sen. Lloyd Bentsen (D., Texas) was outraged	a private word to John Motley, lobbyist for the National Federation of Independent Business, resulted in a news release saying that the Senate Finance Committee chairman would recommend repeal of Section 89	2
it was issued without the senator's permission	the announcement was true in the end	1
Small-business suppliers want prisons to stop getting high priority	prison production grows with swelling inmate populations	2
Small-business suppliers want prisons to stop getting high priority	prison production grows with swelling inmate populations	4
The plan would increase the warranty on auto-emission systems to eight years or 80,000 miles from five years or 50,000 for major parts	the warranty on simpler parts would be lowered to two years or 24,000 miles	1
they would benefit	car owners would be less likely to go back to dealers for the simpler repairs after two years	2
The garage owners say they would benefit because car owners would be less likely to go back to dealers for the simpler repairs after two years	The repair shops aren't united	1
the longer the warranty, the longer customers will automatically return to new-car dealers	which find non-warranty work that might otherwise go to repair shops	4
which then find non-warranty work	that might go to repair shops	3
they'd prefer to work in or own a small company	most take jobs with large concerns	1
Mr. McKinney, 50 years old, was chairman and chief executive of American Fletcher Corp., Indianapolis	that bank holding company merged into Banc One in January 1987	4
Mr. McKinney plans to retire	the process of affiliating American Fletcher into Banc One "is considered completed	2
the proposed recaptilization may "limit the company's ability to realize its profit potential	that paying dividends from a new series of preferred could squeeze "basic business operations	3
the voices of skepticism were all but drowned out by an international chorus of euphoria	the Soviets announced their last soldier had left Afghanistan in February	4
the voices of skepticism were all but drowned out by an international chorus of euphoria	the Soviets announced their last soldier had left Afghanistan in February	2
a Soviet-controlled regime remains in Kabul, the refugees sit in their camps, and the restoration of Afghan freedom seems as far off as ever	Gen. Boris Gromov walked across the bridge into the U.S.S.R	4
a Soviet-controlled regime remains in Kabul, the refugees sit in their camps	the restoration of Afghan freedom seems as far off as ever	3
Those who bought that illusion are now bewildered	there never was a chance that the Afghan resistance would overthrow the Kabul regime quickly and easily	1
The terms of the Geneva accords leave Moscow free to provide its clients in Kabul with assistance of any kind -- including the return of Soviet ground forces	requiring the U.S. and Pakistan to cut off aid	1
that U.S. aid to the resistance would continue	Soviet aid to Kabul did	2
that U.S. aid to the resistance would continue	Soviet aid to Kabul did	4
The only fly in the Soviet ointment was the last-minute addition of a unilateral American caveat, that U.S. aid to the resistance would continue as long as Soviet aid to Kabul did	as soon as the accords were signed, American officials sharply reduced aid	1
But American officials sharply reduced aid	the accords were signed	4
Since the troop withdrawal, Moscow has poured in an additional $200 to $300 million worth per month -- nearly $2 billion since February, equivalent to the total U.S. aid to the resistance in nine years	By early May, Moscow had delivered 1,000 trucks, about 100 tanks, artillery and hundreds of other combat vehicles	3
that the regular Afghan infantry is filled with reluctant conscripts	this is not the entire Afghan army, and it is no longer Kabul's only military force	1
But this is not the entire Afghan army	it is no longer Kabul's only military force	3
Complete units have been trained and indoctrinated in the U.S.S.R. and other East bloc nations; 30,000 to 40,000 of these troops have returned	the regime has established well-paid paramilitary forces totaling more than 100,000, including 35,000 Soviet-trained troops of the Interior Ministry (KHAD/WAD)	3
they are now dependent on it	not all these forces are committed to the regime	1
they are now dependent on it	not all these forces are committed to the regime	2
Even if not all these forces are committed to the regime, they are now dependent on it	thousands of Afghan children have been taken to the Soviet Union, where they are hostage for the behavior of their families	3
Since 1981, Indian military advisers have been assisting the Kabul regime	Cuban military personnel have been active in Afghanistan since 1979	3
Those who bought that illusion are now bewildered.	serious questions have been raised about the claimed withdrawal of Soviet forces	3
President Zia of Pakistan repeatedly stated that fresh Soviet troops were being inserted into Afghanistan even as others were ostentatiously withdrawn	his assassination in 1988	4
that fresh Soviet troops were being inserted into Afghanistan	others were ostentatiously withdrawn	4
a Soviet-controlled regime remains in Kabul, the refugees sit in their camps, and the restoration of Afghan freedom seems as far off as ever	the Kabul regime is increasingly successful at portraying the resistance as bloody-minded fanatics	3
a Soviet-controlled regime remains in Kabul, the refugees sit in their camps, and the restoration of Afghan freedom seems as far off as ever	the Kabul regime is increasingly successful at portraying the resistance as bloody-minded fanatics	4
This heavy outside support for the worst has undermined better, moderate leaders	In autumn last year the regime garrison at Kandahar was prepared to surrender the city to resistance moderates.	3
In autumn last year, for example, the regime garrison at Kandahar was prepared to surrender the city to resistance moderates	At the last minute Pakistani officials sent in Gulbuddin Hekhmatyar, perhaps the most hated and feared of the extremists, with a demand that the surrender be made to his forces	1
The deal fell through	Kandahar remains a major regime base	3
The deal fell through	Kandahar remains a major regime base	2
to use guerrilla action and siege tactics to wear down the regime	they were pressured by Pakistan's ISI, the channel for their support, into attacking Jalalabad	3
not that the resistance has failed to topple the Kabul regime	that it continues to exist and fight at all	1
they had resumed military aid to the resistance months	it was cut off	4
they had resumed military aid to the resistance months after it was cut off	it is not clear how much is being sent or when it will arrive	1
how much is being sent	when it will arrive	3
Thus far there is no indication that they have been re-supplied with Stingers or other anti-aircraft weapons	U.S. officials have indicated to the press that the continuation of aid depends on what success the weakened resistance achieves by the end of this year	3
Nothing stirred the soul of Ronald Reagan and his disciples as much as the crusade to aid Nicaragua's Contra rebels, or the dream of building a space-based defense shield to knock out Soviet nuclear missiles	under Mr. Reagan's preferred successor, President Bush, those two cherished national-security causes are withering on the vine	1
Yet under Mr. Reagan's preferred successor, President Bush, those two cherished national-security causes are withering on the vine	surprisingly, little more than a whimper of protest is being heard	3
And, surprisingly, little more than a whimper of protest is being heard	Reaganauts once breathed fire supporting the Contras and the Strategic Defense Initiative	1
The programs have arthritis	you look around . . . and you say, `Who are the leaders?	1
you look around	you say, `Who are the leaders?	3
you look around	you say, `Who are the leaders?	4
Mr. Bush hasn't been a passionate champion of either cause, as Mr. Reagan was	he nominally supports both programs	1
that there isn't more of a conservative outcry	the Bush administration lets the programs slip down the national-priority list	4
A combination of factors -- a weariness among some conservatives, a decline in the perception of a Soviet threat and a preoccupation with other issues -- seem to explain the strange tranquility	Above all conservative Republicans who have championed both the Contras and SDI are reluctant to attack a Republican president for failing to do more	1
Above all, though, conservative Republicans who have championed both the Contras and SDI are reluctant to attack a Republican president for failing to do more	that reluctance may be receding	1
We want to complain, we want to say something about it	we're going to as it gets worse	3
and we're going to	it gets worse	4
We want to complain, we want to say something about it, and we're going to as it gets worse	it's like kicking your father in the pants	1
You hate to do it	he's your father	2
to provide nonlethal aid to the Contras	Nicaragua holds national elections next February	4
Mr. Bush has struck a deal with congressional leaders to provide nonlethal aid to the Contras	the administration has dropped any effort to win military aid for the rebels	1
But the administration has dropped any effort to win military aid for the rebels	the administration's deal with Congress gives several congressional committees the right to cut off even humanitarian aid next month	3
And the administration's deal with Congress gives several congressional committees the right to cut off even humanitarian aid next month	the committees are likely to let aid continue until February	1
there's little prospect the Contras can be a significant fighting force without U.S. arms	after the February election their future in any form will be murky at best	3
The administration continues to support SDI, or Star Wars	it recently lobbied to persuade the Senate to restore some of the funds it planned to cut from the program	3
and it recently lobbied to persuade the Senate to restore some of the funds it planned to cut from the program	just last week, Defense Secretary Dick Cheney gave a strong speech listing "compelling reasons" to push ahead with SDI and saying he'd urge President Bush to veto a defense bill with "inadequate" funding for the program	3
And just last week, Defense Secretary Dick Cheney gave a strong speech listing "compelling reasons" to push ahead with SDI and saying he'd urge President Bush to veto a defense bill with "inadequate" funding for the program	the strong pitch by Mr. Cheney may be too little too late to prevent damage to SDI	1
The House has already voted for a deep cut in funding	in the end the program's backers will be hard pressed to head off some reduction in spending next year	3
The House has already voted for a deep cut in funding, and in the end the program's backers will be hard pressed to head off some reduction in spending next year	while the defense secretary is speaking out, President Bush himself hasn't launched any high-visibility campaign to drum up support, as President Reagan did	3
And President Bush himself hasn't launched any high-visibility campaign to drum up support, as President Reagan did	The administration acknowledges that it isn't pursuing Mr. Reagan's original vision of an "impenetrable shield" protecting the whole U.S., but rather a more modest version	3
The Soviets have agreed to complete a treaty cutting strategic weapons without including restrictions on space-based defenses	the Soviets also are insisting that they will reserve the right to withdraw from the completed strategic-arms treaty later on if the U.S. does SDI testing or deployment that the Soviets think violates the existing anti-ballistic-missile treaty	1
The Soviets have agreed to complete a treaty cutting strategic weapons without including restrictions on space-based defenses	But the Soviets are insisting that they will reserve the right to withdraw from the completed strategic-arms treaty later on if the U.S. does SDI testing or deployment that the Soviets think violates the existing anti-ballistic-missile treaty	3
It will be hard down the road to persuade Congress to approve money for SDI plans if lawmakers fear those plans could scuttle a completed treaty	Frank Gaffney, a former Reagan Pentagon aide who now heads the Center for Security Policy, charges that the administration's "professions of continued commitment to development and deployment of the SDI program strain credulity	2
More ominous to SDI supporters, the Bush administration appears to have tacitly accepted a new arms-control proposal from the Soviet Union that spells long-term trouble for Star Wars	proponents may be shying away from more drumbeating because they sense political tides have turned against arming the Nicaraguan rebels or boosting spending on SDI	1
Still, proponents may be shying away from more drumbeating	they sense political tides have turned against arming the Nicaraguan rebels or boosting spending on SDI	2
because they sense political tides have turned against arming the Nicaraguan rebels or boosting spending on SDI	the public perceives the Soviet threat is declining under Mikhail Gorbachev	2
because they sense political tides have turned against arming the Nicaraguan rebels or boosting spending on SDI	the public perceives the Soviet threat is declining under Mikhail Gorbachev	4
Still, proponents may be shying away from more drumbeating because they sense political tides have turned against arming the Nicaraguan rebels or boosting spending on SDI	some conservatives may simply be so pleased that their anti-communist philosophy is prevailing that they don't have the fire at the moment to push controversial programs	3
In fact some conservatives may simply be so pleased that their anti-communist philosophy is prevailing that they don't have the fire at the moment to push controversial programs	communism seems to be beating a global retreat	2
Some activists are toiling to raise the profile of the two causes	they can't make much headway because of a lack of willing leaders in a position to turn the tide	1
Other conservative champions, like Wyoming Republican Sen. Malcolm Wallop, a longtime SDI advocate, don't have the clout with the Bush White House that they enjoyed with President Reagan	Above all neither the Contra nor the SDI cause can be pushed much further without more presidential support	1
What I'd like to see is for Reagan to take to the hustings to regenerate enthusiasm for SDI	he is up to it	2
His recent speech caused an uproar	its title leaked out	4
His recent speech caused an uproar	its title leaked out	2
that other participants in the conference "do not believe that the rights of Americans should be guaranteed to citizens who are homosexual	that "I mean to persuade you to the opposite view	1
we need to do the same for animals	we have finally recognized that American blacks have rights	2
we need to do the same for animals	we have finally recognized that American blacks have rights	4
Mr. Allen objected to this analogy	it seems to "assimilate the status of blacks to that of animals -- as a mere project of charity, of humaneness	2
He last made waves	he dared to defend an Indian girl who had been adopted by non-Indian parents off her reservation	4
There is a huge divide between Mr. Allen's we're-all-in-this-together view and the divisive litigation approach of the civil rights groups	the gap is so large that Mr. Allen's critics refuse to engage the debate	3
The exhibition by the U.S.-U.S.S.R.	trade between the two countries is a minuscule $3 billion	1
In Beijing, meantime, China opened an international aviation show	the West's embargo on military deals and uncertainty about the nation's stability kept many foreign exhibitors away	1
A Daikin executive in charge of exports	the high-purity halogenated hydrocarbon was sold to the Soviets in 1986	4
Daikin's "responsibility is heavy	illegal exports lowered international trust in Japan	2
it is abandoning a proposed $650 million tree-farming project in Indonesia	it no longer expects to use as much eucalyptus pulp as previously anticipated	2
The eucalyptus plantation and pulp mill, which would have covered about 175,000 acres in the Irian Jaya region, had been approved by Indonesia's investment board	it was opposed by some environmentalists as a threat to Irian Jaya's forests and a potential source of social unrest for the primitive tribes who inhabit them	1
With funds of 5.56 billion Hong Kong dollars (US$712 million), the new company, Yaohan International Co., plans to acquire 10 of Hong Kong's top restaurants	It intends to set up an international wholesale market with the Singapore government next May and to open a department store in Bangkok and shopping centers in Malaysia, Taiwan, Canada, Chicago and Seattle by December 1990	3
to set up an international wholesale market with the Singapore government next May	to open a department store in Bangkok and shopping centers in Malaysia, Taiwan, Canada, Chicago and Seattle by December 1990	3
Christie's will soon have a sale of Dada and Symbolist art	Sotheby's is luring collectors with sales of Swiss, German, Spanish, Australian and Canadian paintings	1
Christie's will soon have a sale of Dada and Symbolist art	Sotheby's is luring collectors with sales of Swiss, German, Spanish, Australian and Canadian paintings	4
Everything has to be the same between countries	there'll be fair competition	4
Everything has to be the same between countries	there'll be fair competition	2
the numbers were better than expectations, partly because of strong profit margins and a positive foreign-currency translation	the company's flat revenue was a disappointment, and an indication that sales of Polaroid's new conventional film in the U.S. have been sluggish	1
there isn't a lot here to base optimism on	you believe that a good performance next year is contingent on an acceleration of revenue	2
I don't know about disappointing	that the company hasn't been able to get the product on the shelves of some mass-merchandise, discount retailers that it had hoped would be carrying the product already	1
It plunged 60.25 points before lunch	it rebounded to finish down only 18.65 points	4
Yesterday, the Dow Jones Industrial Average did a now familiar dance: It plunged 60.25 points before lunch, with most of the drop occurring in 25 minutes.	those swings paled beside Friday's 190.58-point plunge and Monday's 88.12-point recovery	3
It's madness	apparently, it is here to stay	3
There are many reasons for the market's jumpiness: new trading vehicles such as stock-index futures and options; computer-driven strategies like program trading; and crowd psychology	most are linked by a single theme: liquidity -- the ability to get in and out of the market quickly	1
Prices are moving up and down so fast	investors are employing ways to turn over shares at ever-faster rates and increasingly acting in concert	2
Like lemmings, we tend to move in the same direction at same time	that, naturally, exacerbates price movements	3
Institutions count on being able to buy and sell big blocks of stock at an eye-blink	when they discover that markets aren't always as liquid as they supposed -- markets jump	1
But markets jump	they discover that markets aren't always as liquid as they supposed	4
But markets jump	they discover that markets aren't always as liquid as they supposed	2
But when they discover that markets aren't always as liquid as they supposed -- markets jump	On Monday Howard Ward, a principal at Scudder, Stevens & Clark, found that "you couldn't buy blue-chips at quoted prices without paying up." And when many firms had to "pay up," Monday's sudden rally was sparked	3
that "you couldn't buy blue-chips at quoted prices without paying up	when many firms had to "pay up," Monday's sudden rally was sparked	3
And Monday's sudden rally was sparked	many firms had to "pay up	4
And Monday's sudden rally was sparked	many firms had to "pay up	2
that is, a way of staying liquid	they own stocks	1
that is, a way of staying liquid	they own stocks	4
It's the idea that what goes in easy can come out easy	bouts of higher volatility get built into the stock market	2
One new investment style called "asset allocation" shifts portfolio weightings between stocks, bonds and cash	computer models say one is more attractive	2
One new investment style called "asset allocation" shifts portfolio weightings between stocks, bonds and cash when computer models say one is more attractive	First Quadrant Corp., an asset allocator based in Morristown, N.J., said it quickly boosted stock positions in its "aggressive" accounts to 75% from 55% to take advantage of plunging prices Friday	3
It added another 5% Monday	stocks rallied	4
the firm reduced those stock holdings to about 70%	they did	4
by selling futures	stock prices dropped	2
Before the 1987 crash, an estimated $60 billion in institutional money was managed under this hedging technique	in October 1987, when portfolio insurers rushed to sell at the same time, they overwhelmed both the stock and futures markets	1
But in October 1987, when portfolio insurers rushed to sell at the same time, they overwhelmed both the stock and futures markets	even today, institutions are quietly practicing forms of portfolio insurance by nervously rushing to and fro in the markets	1
Unlike traditional buy-and-hold strategies, all of the above require that market makers be on hand to provide liquidity by buying and selling stocks in a crunch	Wall Street brokerage firms are less willing to make markets	1
Wall Street brokerage firms are less willing to make markets	Lack of liquidity can result from exchange "reforms	3
that "circuit breakers" put in place to damp volatility after the 1987 crash actually added to volatility	the stock market plunged Friday	4
The circuit breakers caused a 30-minute shutdown in trading in Standard & Poor's 500-stock index futures contract	the markets were falling	4
they put you in a room with a gorilla and told you there were three doors to exit	they said, `By the way, two of the doors are locked	4
that "circuit breakers" put in place to damp volatility after the 1987 crash actually added to volatility when the stock market plunged Friday	The takeover mania adds to volatility	3
the stock tumbled	the deal ran into trouble	4
the stock tumbled	the deal ran into trouble	2
There are many reasons for the market's jumpiness: new trading vehicles such as stock-index futures and options; computer-driven strategies like program trading; and crowd psychology	traditional buy-and-hold investors are unlikely to generate sudden price moves	1
the current volatility in U.S. markets pales in comparison to the 1930s, decades before derivative instruments such as options and futures were introduced	that before Friday's tailspin, daily volatility on the New York Stock Exchange in recent weeks had reached "historically low levels	3
than it was	the stock market was lower	4
that "1988 and 1989 have been two of the least volatile years in the last 30 or 40 years	the low average volatility Mr. Phelan is talking about isn't any comfort in a period of rapid stock-market moves like the past week	1
But the low average volatility Mr. Phelan is talking about isn't any comfort in a period of rapid stock-market moves like the past week	volatile jumps in stock prices will continue as long as liquidity falls short of the voracious demands of institutions "who can go out and say `I have a billion dollars of stocks to sell	3
volatile jumps in stock prices will continue	liquidity falls short of the voracious demands of institutions "who can go out and say `I have a billion dollars of stocks to sell	2
volatile jumps in stock prices will continue	liquidity falls short of the voracious demands of institutions "who can go out and say `I have a billion dollars of stocks to sell	4
part of the network will carry analyses of Galileo data once the craft gets spaceborn	the network isn't connected to the computer systems that operate either Galileo or the shuttle	1
part of the network will carry analyses of Galileo data	the craft gets spaceborn	4
the intruder hadn't yet done any harm	the agency feared "garbage data could be substituted for real data	1
the Galileo worm hadn't affected its computers or the computers of other government agencies	they had modified their systems to reject worms	2
the Galileo worm hadn't affected its computers or the computers of other government agencies because they had modified their systems to reject worms	the worm hit universities that hadn't elected to make the changes	1
it will display a screen that says, "Worms Against Nuclear Killers. . . . You talk of times of peace for all, and then prepare for war	a user logs on	4
If it finds one and gets into the system, it will display a screen when a user logs on that says, "Worms Against Nuclear Killers. . . . You talk of times of peace for all, and then prepare for war	the worm sends strange messages to other machines at the center -- such as, "George Orwell was an optimist," or "Don't feed the bats tonight	3
In addition the worm sends strange messages to other machines at the center -- such as, "George Orwell was an optimist," or "Don't feed the bats tonight	The worm looks for elementary passwords that confer more privileges on the user	3
The passwords are included in the system software	it is installed	4
but are supposed to be replaced	the system is up and running	4
the worm will do such things as change users' passwords to a series of random numbers	it finds one of those passwords	2
it will take about a week	it knows exactly how many centers of the 6,000 connected to Internet were affected and the extent of the damage, if any	4
Anti-nuclear activists have protested the launch of the Galileo space probe to Jupiter	it uses plutonium to generate the electricity needed to run the craft	2
that if the shuttle carrying Galileo into orbit should explode	if Galileo itself crashes into the Earth during the two times it flies close to the planet	3
It is now a commonplace that prosecutors are bringing criminal indictments in cases where until a few years ago only a civil action at most would have been brought	it is also axiomatic that the power to create new crimes belongs only to the legislature, and not to courts	1
It is now a commonplace that prosecutors are bringing criminal indictments in cases where until a few years ago only a civil action at most would have been brought	Yet it is axiomatic that the power to create new crimes belongs only to the legislature, and not to courts	3
that a judicial power to declare conduct to be against the public interest and hence criminal would usurp legislative authority under the doctrine of separation of powers	well established in British law	1
That's the conventional theory anyway	In practice the line between interpretation and redefinition of the criminal law long ago began to blur	1
In practice, however, the line between interpretation and redefinition of the criminal law long ago began to blur	a common law of white-collar crime has developed with surprising rapidity over the past decade	3
In particular, a common law of white-collar crime has developed with surprising rapidity over the past decade	although insider trading has long been criminal, it has never been statutorily defined	3
For example it has never been statutorily defined	insider trading has long been criminal	1
whether the tipper had breached his fiduciary duty to the corporation in order to obtain "some personal gain	whether the tippee knew or recklessly disregarded this fact	3
In 1983, the Supreme Court tried to supply a workable definition in the Dirks v.	Gradually lower courts and prosecutors have pushed this definition to its breaking point	1
